provincia;municipio;estacion;magnitud;punto_muestreo;ano;mes;dia;h01;v01;h02;v02;h03;v03;h04;v04;h05;v05;h06;v06;h07;v07;h08;v08;h09;v09;h10;v10;h11;v11;h12;v12;h13;v13;h14;v14;h15;v15;h16;v16;h17;v17;h18;v18;h19;v19;h20;v20;h21;v21;h22;v22;h23;v23;h24;v24
28;161;1;8;28161001_8_8;2009;5;19;10,0;V;5,0;V;5,0;V;3,0;V;10,0;V;28,0;V;43,0;V;47,0;V;34,0;V;28,0;V;19,0;V;14,0;V;16,0;V;14,0;V;15,0;V;16,0;V;18,0;V;15,0;V;16,0;V;22,0;V;34,0;V;37,0;V;24,0;V;23,0;V
28;161;1;9;28161001_9_49;2009;5;19;14,0;V;13,0;V;8,0;V;6,0;V;11,0;V;14,0;V;20,0;V;20,0;V;40,0;V;33,0;V;29,0;V;132,0;V;16,0;V;35,0;V;31,0;V;23,0;V;25,0;V;23,0;V;17,0;V;13,0;V;25,0;V;26,0;V;21,0;V;23,0;V
28;161;1;14;28161001_14_6;2009;5;19;29,0;V;39,0;V;37,0;V;28,0;V;24,0;V;11,0;V;7,0;V;17,0;V;32,0;V;40,0;V;48,0;V;54,0;V;58,0;V;61,0;V;60,0;V;55,0;V;62,0;V;62,0;V;58,0;V;55,0;V;31,0;V;28,0;V;37,0;V;23,0;V
28;171;1;1;28171001_1_38;2009;5;19;2,0;V;2,0;V;2,0;V;1,0;V;1,0;V;2,0;V;2,0;V;2,0;V;2,0;V;2,0;V;2,0;V;2,0;V;2,0;V;2,0;V;3,0;V;3,0;V;3,0;V;3,0;V;2,0;V;2,0;V;2,0;V;2,0;V;2,0;V;2,0;V
28;171;1;6;28171001_6_48;2009;5;19;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,2;V;0,2;V;0,2;V;0,2;V;0,1;V;0,2;V;0,2;V;0,2;V;0,2;V;0,2;V;0,2;V;0,2;V;0,2;V;0,1;V;0,2;V;0,1;V;0,2;V;0,2;V
28;171;1;7;28171001_7_8;2009;5;19;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V
28;171;1;8;28171001_8_8;2009;5;19;2,0;V;2,0;V;2,0;V;3,0;V;2,0;V;3,0;V;5,0;V;4,0;V;5,0;V;8,0;V;4,0;V;2,0;V;6,0;V;8,0;V;8,0;V;9,0;V;11,0;V;10,0;V;10,0;V;7,0;V;8,0;V;4,0;V;3,0;V;3,0;V
28;171;1;9;28171001_9_49;2009;5;19;23,0;V;9,0;V;5,0;V;1,0;V;2,0;V;3,0;V;2,0;V;16,0;V;4,0;V;4,0;V;7,0;V;11,0;V;13,0;V;16,0;V;5,0;V;7,0;V;8,0;V;3,0;V;5,0;V;19,0;V;1,0;V;3,0;V;11,0;V;11,0;V
28;171;1;10;28171001_10_49;2009;5;19;175,0;V;26,0;V;13,0;V;14,0;V;39,0;V;14,0;V;24,0;V;111,0;V;36,0;V;24,0;V;44,0;V;28,0;V;18,0;V;27,0;V;29,0;V;25,0;V;24,0;V;60,0;V;38,0;V;84,0;V;39,0;V;39,0;V;21,0;V;27,0;V
28;171;1;14;28171001_14_6;2009;5;19;36,0;V;38,0;V;37,0;V;31,0;V;26,0;V;29,0;V;40,0;V;59,0;V;75,0;V;77,0;V;90,0;V;102,0;V;106,0;V;108,0;V;103,0;V;101,0;V;103,0;V;106,0;V;105,0;V;88,0;V;66,0;V;65,0;V;53,0;V;36,0;V
28;180;1;7;28180001_7_8;2009;5;19;2,0;V;2,0;V;1,0;V;2,0;V;3,0;V;15,0;V;7,0;V;6,0;V;4,0;V;1,0;V;2,0;V;1,0;V;2,0;V;1,0;V;1,0;V;1,0;V;2,0;V;1,0;V;3,0;V;6,0;V;12,0;V;6,0;V;2,0;V;3,0;V
28;180;1;8;28180001_8_8;2009;5;19;27,0;V;29,0;V;23,0;V;31,0;V;41,0;V;67,0;V;30,0;V;20,0;V;11,0;V;7,0;V;5,0;V;4,0;V;4,0;V;3,0;V;4,0;V;4,0;V;7,0;V;7,0;V;23,0;V;48,0;V;96,0;V;54,0;V;28,0;V;51,0;V
28;180;1;9;28180001_9_49;2009;5;19;12,0;V;14,0;V;12,0;V;11,0;V;13,0;V;20,0;V;21,0;V;17,0;V;18,0;V;11,0;V;8,0;V;7,0;V;8,0;V;22,0;V;15,0;V;16,0;V;11,0;V;18,0;V;16,0;V;19,0;V;20,0;V;16,0;V;12,0;V;11,0;V
28;180;1;14;28180001_14_6;2009;5;19;54,0;V;51,0;V;55,0;V;45,0;V;36,0;V;21,0;V;54,0;V;70,0;V;85,0;V;94,0;V;104,0;V;113,0;V;119,0;V;122,0;V;120,0;V;108,0;V;110,0;V;115,0;V;93,0;V;56,0;V;13,0;V;46,0;V;68,0;V;35,0;V
28;45;2;6;28045002_6_48;2009;5;19;0,4;V;0,4;V;0,4;V;0,4;V;0,5;V;0,9;V;0,9;V;0,7;V;0,6;V;0,5;V;0,4;V;0,4;V;0,5;V;0,5;V;0,4;V;0,4;V;0,4;V;0,4;V;0,4;V;0,4;V;0,5;V;0,4;V;0,4;V;0,4;V
28;45;2;7;28045002_7_8;2009;5;19;3,0;V;3,0;V;3,0;V;3,0;V;7,0;V;47,0;V;49,0;V;35,0;V;22,0;V;13,0;V;8,0;V;7,0;V;9,0;V;10,0;V;6,0;V;6,0;V;6,0;V;5,0;V;5,0;V;5,0;V;5,0;V;3,0;V;3,0;V;3,0;V
28;45;2;8;28045002_8_8;2009;5;19;1,0;V;1,0;V;8,0;V;9,0;V;24,0;V;103,0;V;109,0;V;84,0;V;51,0;V;36,0;V;21,0;V;20,0;V;33,0;V;46,0;V;26,0;V;20,0;V;20,0;V;21,0;V;30,0;V;34,0;V;63,0;V;25,0;V;13,0;V;5,0;V
28;45;2;10;28045002_10_49;2009;5;19;12,0;V;10,0;V;11,0;V;11,0;V;17,0;V;14,0;V;21,0;V;19,0;V;43,0;V;28,0;V;22,0;V;18,0;V;15,0;V;26,0;V;25,0;V;20,0;V;25,0;V;18,0;V;16,0;V;26,0;V;25,0;V;27,0;V;14,0;V;14,0;V
28;45;2;14;28045002_14_6;2009;5;19;106,0;V;104,0;V;94,0;V;97,0;V;80,0;V;30,0;V;23,0;V;43,0;V;57,0;V;76,0;V;99,0;V;112,0;V;115,0;V;114,0;V;131,0;V;137,0;V;132,0;V;134,0;V;124,0;V;116,0;V;84,0;V;107,0;V;114,0;V;121,0;V
28;47;2;1;28047002_1_38;2009;5;19;2,0;V;2,0;V;2,0;V;2,0;V;2,0;V;2,0;V;4,0;V;2,0;V;1,0;V;1,0;V;1,0;V;2,0;V;2,0;V;2,0;V;1,0;V;1,0;V;2,0;V;2,0;V;2,0;V;2,0;V;2,0;V;3,0;V;2,0;V;2,0;V
28;47;2;7;28047002_7_8;2009;5;19;2,0;V;1,0;V;1,0;V;2,0;V;3,0;V;20,0;V;47,0;V;23,0;V;3,0;V;2,0;V;2,0;V;2,0;V;4,0;V;2,0;V;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;3,0;V;10,0;V;22,0;V;17,0;V;7,0;V
28;47;2;8;28047002_8_8;2009;5;19;22,0;V;15,0;V;32,0;V;22,0;V;32,0;V;69,0;V;86,0;V;58,0;V;15,0;V;10,0;V;7,0;V;9,0;V;23,0;V;14,0;V;6,0;V;6,0;V;8,0;V;11,0;V;15,0;V;59,0;V;86,0;V;84,0;V;82,0;V;63,0;V
28;47;2;9;28047002_9_49;2009;5;19;8,0;V;7,0;V;6,0;V;13,0;V;5,0;V;5,0;V;19,0;V;9,0;V;9,0;V;15,0;V;18,0;V;12,0;V;18,0;V;16,0;V;19,0;V;18,0;V;18,0;V;22,0;V;28,0;V;50,0;V;30,0;V;26,0;V;24,0;V;23,0;V
28;47;2;14;28047002_14_6;2009;5;19;81,0;V;79,0;V;57,0;V;66,0;V;60,0;V;26,0;V;22,0;V;49,0;V;95,0;V;99,0;V;110,0;V;118,0;V;113,0;V;137,0;V;141,0;V;131,0;V;126,0;V;126,0;V;121,0;V;73,0;V;31,0;V;19,0;V;15,0;V;25,0;V
28;47;2;20;28047002_20_59;2009;5;19;3,0;V;1,1;V;0,6;V;0,6;V;0,5;V;1,3;V;5,2;V;4,3;V;2,4;V;1,4;V;0,5;V;1,1;V;1,3;V;2,1;V;0,8;V;0,8;V;1,2;V;3,3;V;3,2;V;5,0;V;5,4;V;4,6;V;4,3;V;5,7;V
28;47;2;30;28047002_30_59;2009;5;19;0,3;V;0,1;V;0,1;V;0,1;V;0,1;V;0,3;V;1,8;V;1,5;V;0,6;V;0,2;V;0,1;V;0,1;V;0,2;V;0,2;V;0,1;V;0,1;V;0,1;V;0,2;V;0,1;V;0,6;V;1,6;V;1,1;V;0,8;V;0,7;V
28;47;2;42;28047002_42_2;2009;5;19;6,0;V;6,0;V;6,0;V;5,9;V;6,0;V;6,3;V;6,5;V;6,2;V;6,0;V;6,1;V;6,0;V;6,0;V;6,2;V;6,1;V;5,9;V;5,9;V;6,0;V;6,0;V;6,0;V;6,5;V;6,5;V;6,5;V;6,7;V;7,2;V
28;47;2;44;28047002_44_2;2009;5;19;0,4;V;0,3;V;0,3;V;0,3;V;0,4;V;0,5;V;0,7;V;0,5;V;0,4;V;0,4;V;0,4;V;0,4;V;0,5;V;0,4;V;0,4;V;0,4;V;0,5;V;0,5;V;0,5;V;0,8;V;0,7;V;0,7;V;0,6;V;0,7;V
28;49;3;7;28049003_7_8;2009;5;19;5,0;V;7,0;V;3,0;V;27,0;V;13,0;V;62,0;V;90,0;V;99,0;V;42,0;V;13,0;V;8,0;V;7,0;V;6,0;V;5,0;V;2,0;V;2,0;V;2,0;V;1,0;V;1,0;V;2,0;V;41,0;V;43,0;V;17,0;V;79,0;V
28;49;3;8;28049003_8_8;2009;5;19;79,0;V;74,0;V;51,0;V;60,0;V;53,0;V;81,0;V;93,0;V;102,0;V;75,0;V;46,0;V;40,0;V;37,0;V;32,0;V;29,0;V;13,0;V;12,0;V;16,0;V;16,0;V;25,0;V;48,0;V;144,0;V;142,0;V;122,0;V;121,0;V
28;49;3;10;28049003_10_49;2009;5;19;30,0;V;37,0;V;47,0;V;40,0;V;36,0;V;35,0;V;39,0;V;48,0;V;62,0;V;55,0;V;80,0;V;73,0;V;37,0;V;40,0;V;46,0;V;44,0;V;39,0;V;37,0;V;34,0;V;34,0;V;45,0;V;51,0;V;45,0;V;45,0;V
28;49;3;14;28049003_14_6;2009;5;19;2,0;V;1,0;V;17,0;V;12,0;V;3,0;V;1,0;V;1,0;V;1,0;V;15,0;V;43,0;V;60,0;V;74,0;V;86,0;V;99,0;V;121,0;V;120,0;V;113,0;V;106,0;V;91,0;V;64,0;V;1,0;V;1,0;V;6,0;V;1,0;V
28;5;2;1;28005002_1_38;2009;5;19;5,0;V;3,0;V;3,0;V;6,0;V;8,0;V;7,0;V;11,0;V;20,0;V;8,0;V;2,0;V;3,0;V;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;3,0;V;3,0;V;4,0;V;5,0;V;8,0;V;7,0;V
28;5;2;6;28005002_6_48;2009;5;19;0,5;V;0,5;V;0,6;V;0,6;V;0,6;V;0,7;V;0,7;V;0,6;V;0,7;V;0,5;V;0,5;V;0,4;V;0,4;V;0,4;V;0,4;V;0,5;V;0,5;V;0,5;V;0,5;V;0,7;V;0,8;V;0,7;V;0,9;V;0,6;V
28;5;2;7;28005002_7_8;2009;5;19;4,0;V;5,0;V;26,0;V;37,0;V;43,0;V;71,0;V;77,0;V;68,0;V;17,0;V;5,0;V;5,0;V;5,0;V;4,0;V;3,0;V;3,0;V;4,0;V;4,0;V;4,0;V;4,0;V;7,0;V;25,0;V;22,0;V;75,0;V;38,0;V
28;5;2;8;28005002_8_8;2009;5;19;34,0;V;37,0;V;61,0;V;60,0;V;59,0;V;69,0;V;73,0;V;78,0;V;48,0;V;16,0;V;17,0;V;16,0;V;13,0;V;11,0;V;11,0;V;12,0;V;11,0;V;15,0;V;24,0;V;71,0;V;103,0;V;95,0;V;108,0;V;86,0;V
28;5;2;10;28005002_10_49;2009;5;19;26,0;V;30,0;V;28,0;V;40,0;V;44,0;V;45,0;V;54,0;V;73,0;V;69,0;V;73,0;V;56,0;V;42,0;V;40,0;V;41,0;V;53,0;V;46,0;V;51,0;V;32,0;V;31,0;V;40,0;V;65,0;V;62,0;V;45,0;V;65,0;V
28;5;2;14;28005002_14_6;2009;5;19;45,0;V;35,0;V;5,0;V;2,0;V;1,0;V;2,0;V;3,0;V;7,0;V;41,0;V;82,0;V;94,0;V;102,0;V;117,0;V;124,0;V;128,0;V;129,0;V;122,0;V;116,0;V;96,0;V;31,0;V;7,0;V;7,0;V;2,0;V;2,0;V
28;58;4;7;28058004_7_8;2009;5;19;1,0;V;1,0;V;1,0;V;2,0;V;1,0;V;23,0;V;120,0;V;126,0;V;51,0;V;25,0;V;8,0;V;4,0;V;2,0;V;2,0;V;2,0;V;2,0;V;2,0;V;2,0;V;3,0;V;1,0;V;2,0;V;1,0;V;1,0;V;1,0;V
28;58;4;8;28058004_8_8;2009;5;19;9,0;V;9,0;V;15,0;V;21,0;V;17,0;V;58,0;V;103,0;V;105,0;V;73,0;V;60,0;V;36,0;V;21,0;V;9,0;V;9,0;V;10,0;V;10,0;V;12,0;V;17,0;V;21,0;V;33,0;V;28,0;V;20,0;V;25,0;V;22,0;V
28;58;4;10;28058004_10_49;2009;5;19;23,0;V;18,0;V;22,0;V;24,0;V;22,0;V;11,0;V;33,0;V;76,0;V;74,0;V;56,0;V;46,0;V;35,0;V;38,0;V;27,0;V;29,0;V;26,0;V;31,0;V;28,0;V;33,0;V;35,0;V;50,0;V;48,0;V;62,0;V;38,0;V
28;58;4;14;28058004_14_6;2009;5;19;76,0;V;70,0;V;59,0;V;59,0;V;66,0;V;30,0;V;7,0;V;7,0;V;21,0;V;38,0;V;70,0;V;90,0;V;107,0;V;114,0;V;114,0;V;113,0;V;110,0;V;98,0;V;92,0;V;72,0;V;75,0;V;76,0;V;67,0;V;74,0;V
28;58;4;20;28058004_20_59;2009;5;19;0,9;V;1,0;V;3,1;V;3,0;V;3,3;V;1,2;V;4,8;V;8,8;V;7,3;V;4,9;V;4,5;V;2,7;V;1,4;V;2,9;V;2,7;V;2,7;V;1,5;V;2,1;V;1,4;V;1,6;V;3,9;V;1,4;V;1,2;V;1,1;V
28;58;4;30;28058004_30_59;2009;5;19;0,3;V;0,3;V;0,3;V;0,3;V;0,4;V;0,5;V;1,6;V;1,6;V;1,0;V;1,0;V;0,6;V;0,4;V;0,3;V;0,2;V;0,3;V;0,2;V;0,2;V;0,3;V;0,4;V;0,6;V;0,6;V;0,5;V;0,6;V;0,4;V
28;58;4;42;28058004_42_2;2009;5;19;6,3;V;6,4;V;6,5;V;6,7;V;6,5;V;6,7;V;8,6;V;8,4;V;7,2;V;6,7;V;6,4;V;6,3;V;6,2;V;6,2;V;6,2;V;6,2;V;6,2;V;6,2;V;6,2;V;6,5;V;6,5;V;6,4;V;6,4;V;6,4;V
28;58;4;44;28058004_44_2;2009;5;19;1,2;V;1,3;V;1,3;V;1,6;V;1,3;V;1,5;V;2,4;V;2,3;V;1,6;V;1,5;V;1,4;V;1,2;V;1,2;V;1,2;V;1,2;V;1,2;V;1,2;V;1,2;V;1,3;V;1,5;V;1,4;V;1,3;V;1,3;V;1,4;V
28;6;4;7;28006004_7_8;2009;5;19;2,0;V;6,0;V;3,0;V;3,0;V;16,0;V;16,0;V;25,0;V;14,0;V;11,4;N;;N;;N;;N;;N;2,0;V;2,0;V;2,0;V;1,0;V;1,0;V;1,0;V;1,0;V;5,0;V;11,0;V;3,0;V;2,0;V
28;6;4;8;28006004_8_8;2009;5;19;29,0;V;44,0;V;48,0;V;32,0;V;60,0;V;58,0;V;64,0;V;48,0;V;0,4;N;;N;;N;;N;;N;54,0;V;45,0;V;43,0;V;45,0;V;44,0;V;49,0;V;48,0;V;98,0;V;121,0;V;93,0;V;61,0;V
28;6;4;10;28006004_10_49;2009;5;19;13,0;V;18,0;V;30,0;V;17,0;V;22,0;V;37,0;V;18,0;V;32,0;V;25,0;V;30,0;V;22,0;V;25,0;V;33,0;V;36,0;V;27,0;V;37,0;V;31,0;V;39,0;V;22,0;V;31,0;V;32,0;V;23,0;V;36,0;V;23,0;V
28;6;4;14;28006004_14_6;2009;5;19;47,0;V;29,0;V;21,0;V;30,0;V;6,0;V;15,0;V;19,0;V;28,0;V;32,0;V;29,0;V;32,0;V;44,0;V;40,0;V;60,0;V;68,0;V;73,0;V;71,0;V;79,0;V;;N;;N;16,0;V;9,0;V;43,0;V;39,0;V
28;6;4;20;28006004_20_59;2009;5;19;1,2;V;1,2;V;2,3;V;1,0;V;2,9;V;2,4;V;1,8;V;1,6;V;1,0;V;0,8;V;0,6;V;0,4;V;0,6;V;0,9;V;0,7;V;0,7;V;0,5;V;0,6;V;0,5;V;0,6;V;1,2;V;2,3;V;0,9;V;0,5;V
28;6;4;30;28006004_30_59;2009;5;19;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,2;V;0,4;V;0,3;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,2;V;0,5;V;0,2;V;0,1;V
28;6;4;42;28006004_42_2;2009;5;19;6,2;V;6,4;V;6,8;V;6,6;V;7,0;V;6,8;V;6,8;V;6,6;V;5,9;N;6,2;V;6,2;V;6,0;V;6,2;V;6,2;V;6,1;V;6,0;V;6,0;V;6,0;V;6,0;V;6,1;V;6,5;V;6,6;V;6,1;V;6,3;V
28;6;4;44;28006004_44_2;2009;5;19;0,3;V;0,5;V;0,6;V;0,5;V;0,9;V;0,7;V;0,6;V;0,5;V;0,26;N;0,3;V;0,3;V;0,2;V;0,3;V;0,3;V;0,2;V;0,2;V;0,2;V;0,2;V;0,2;V;0,4;V;0,7;V;0,6;V;0,3;V;0,4;V
28;67;1;7;28067001_7_8;2009;5;19;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;4,0;V;5,0;V;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V
28;67;1;8;28067001_8_8;2009;5;19;1,0;V;1,0;V;2,0;V;3,0;V;3,0;V;7,0;V;18,0;V;29,0;V;17,0;V;15,0;V;7,0;V;3,0;V;3,0;V;10,0;V;21,0;V;12,0;V;5,0;V;5,0;V;8,0;V;15,0;V;17,0;V;9,0;V;8,0;V;5,0;V
28;67;1;10;28067001_10_49;2009;5;19;18,0;V;29,0;V;14,0;V;11,0;V;15,0;V;15,0;V;23,0;V;28,0;V;40,0;V;34,0;V;30,0;V;32,0;V;24,0;V;31,0;V;36,0;V;34,0;V;43,0;V;41,0;V;36,0;V;37,0;V;65,0;V;44,0;V;28,0;V;23,0;V
28;67;1;14;28067001_14_6;2009;5;19;62,0;V;52,0;V;48,0;V;40,0;V;32,0;V;29,0;V;15,0;V;24,0;V;57,0;V;67,0;V;91,0;V;106,0;V;115,0;V;118,0;V;113,0;V;123,0;V;128,0;V;121,0;V;110,0;V;68,0;V;68,0;V;58,0;V;49,0;V;44,0;V
28;7;4;7;28007004_7_8;2009;5;19;2,0;V;2,0;V;2,0;V;2,0;V;9,0;V;54,0;V;88,0;V;68,0;V;27,0;V;18,0;V;6,0;V;6,0;V;3,0;V;3,0;V;3,0;V;3,0;V;2,0;V;3,0;V;3,0;V;3,0;V;4,0;V;3,0;V;3,0;V;3,0;V
28;7;4;8;28007004_8_8;2009;5;19;20,0;V;25,0;V;22,0;V;18,0;V;51,0;V;95,0;V;101,0;V;92,0;V;59,0;V;51,0;V;25,0;V;26,0;V;13,0;V;11,0;V;11,0;V;11,0;V;11,0;V;13,0;V;22,0;V;49,0;V;85,0;V;77,0;V;48,0;V;65,0;V
28;7;4;9;28007004_9_49;2009;5;19;10,0;V;11,0;V;10,0;V;6,0;V;6,0;V;6,0;V;21,0;V;33,0;V;32,0;V;25,0;V;23,0;V;12,0;V;23,0;V;13,0;V;17,0;V;16,0;V;12,0;V;13,0;V;12,0;V;21,0;V;15,0;V;14,0;V;20,0;V;13,0;V
28;7;4;14;28007004_14_6;2009;5;19;72,0;V;64,0;V;66,0;V;68,0;V;32,0;V;9,0;V;12,0;V;23,0;V;47,0;V;58,0;V;95,0;V;100,0;V;123,0;V;127,0;V;130,0;V;128,0;V;127,0;V;117,0;V;104,0;V;74,0;V;39,0;V;42,0;V;61,0;V;42,0;V
28;74;7;7;28074007_7_8;2009;5;19;6,0;V;5,0;V;7,0;V;17,0;V;55,0;V;117,0;V;83,0;V;49,0;V;33,0;V;19,0;V;11,0;V;6,0;V;;N;;N;7,0;V;7,0;V;6,0;V;10,0;V;9,0;V;15,0;V;28,0;V;14,0;V;15,0;V;10,0;V
28;74;7;8;28074007_8_8;2009;5;19;34,0;V;32,0;V;39,0;V;64,0;V;86,0;V;111,0;V;113,0;V;84,0;V;67,0;V;46,0;V;28,0;V;26,0;V;;N;;N;18,0;V;18,0;V;21,0;V;45,0;V;50,0;V;73,0;V;112,0;V;89,0;V;92,0;V;81,0;V
28;74;7;10;28074007_10_49;2009;5;19;23,0;V;19,0;V;22,0;V;23,0;V;33,0;V;55,0;V;67,0;V;95,0;V;71,0;V;86,0;V;109,0;V;109,0;V;55,0;V;44,0;V;42,0;V;36,0;V;46,0;V;34,0;V;35,0;V;32,0;V;33,0;V;38,0;V;36,0;V;32,0;V
28;74;7;14;28074007_14_6;2009;5;19;47,0;V;48,0;V;39,0;V;12,0;V;3,0;V;4,0;V;8,0;V;18,0;V;33,0;V;53,0;V;78,0;V;;N;63,0;V;79,0;V;108,0;V;115,0;V;112,0;V;83,0;V;74,0;V;44,0;V;13,0;V;24,0;V;14,0;V;15,0;V
28;80;3;7;28080003_7_8;2009;5;19;1,0;V;1,0;V;1,0;V;1,0;V;6,0;V;19,0;V;13,0;V;20,0;V;65,0;V;46,0;V;10,0;V;4,0;V;4,0;V;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;31,0;V;2,0;V;2,0;V;2,0;V
28;80;3;8;28080003_8_8;2009;5;19;17,0;V;11,0;V;15,0;V;14,0;V;60,0;V;71,0;V;56,0;V;53,0;V;94,0;V;88,0;V;40,0;V;23,0;V;20,0;V;7,0;V;4,0;V;6,0;V;7,0;V;7,0;V;6,0;V;16,0;V;98,0;V;41,0;V;36,0;V;63,0;V
28;80;3;10;28080003_10_49;2009;5;19;12,0;V;12,0;V;12,0;V;10,0;V;10,0;V;13,0;V;20,0;V;19,0;V;21,0;V;37,0;V;38,0;V;23,0;V;26,0;V;18,0;V;14,0;V;17,0;V;23,0;V;22,0;V;16,0;V;22,0;V;28,0;V;21,0;V;19,0;V;21,0;V
28;80;3;14;28080003_14_6;2009;5;19;80,0;V;87,0;V;74,0;V;70,0;V;23,0;V;20,0;V;34,0;V;36,0;V;18,0;V;30,0;V;77,0;V;102,0;V;114,0;V;133,0;V;133,0;V;134,0;V;131,0;V;131,0;V;119,0;V;101,0;V;28,0;V;71,0;V;74,0;V;38,0;V
28;9;1;7;28009001_7_8;2009;5;19;1,0;V;1,0;V;1,0;V;1,0;V;1,0;V;2,0;V;5,0;V;6,0;V;3,0;V;7,0;V;10,0;V;5,0;V;5,0;V;5,0;V;3,0;V;2,0;V;3,0;V;4,0;V;4,0;V;11,0;V;15,0;V;48,0;V;13,0;V;9,0;V
28;9;1;8;28009001_8_8;2009;5;19;10,0;V;10,0;V;15,0;V;16,0;V;16,0;V;26,0;V;31,0;V;37,0;V;26,0;V;40,0;V;53,0;V;39,0;V;41,0;V;47,0;V;29,0;V;24,0;V;29,0;V;46,0;V;37,0;V;71,0;V;84,0;V;108,0;V;59,0;V;58,0;V
28;9;1;9;28009001_9_49;2009;5;19;13,0;V;11,0;V;27,0;V;10,0;V;9,0;V;10,0;V;8,0;V;12,0;V;16,0;V;14,0;V;9,0;V;8,0;V;18,0;V;16,0;V;23,0;V;19,0;V;17,0;V;19,0;V;20,0;V;17,0;V;15,0;V;16,0;V;18,0;V;19,0;V
28;9;1;14;28009001_14_8;2009;5;19;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;9;1;14;28009001_14_6;2009;5;19;66,0;V;48,0;V;39,0;V;38,0;V;33,0;V;25,0;V;31,0;V;41,0;V;49,0;V;48,0;V;69,0;V;75,0;V;88,0;V;86,0;V;106,0;V;114,0;V;117,0;V;116,0;V;98,0;V;75,0;V;72,0;V;61,0;V;49,0;V;43,0;V
28;92;5;1;28092005_1_38;2009;5;19;5,0;V;5,0;V;5,0;V;4,0;V;4,0;V;7,0;V;11,0;V;13,0;V;12,0;V;7,0;V;5,0;V;5,0;V;6,0;V;4,0;V;3,0;V;4,0;V;5,0;V;5,0;V;5,0;V;5,0;V;5,0;V;5,0;V;6,0;V;5,0;V
28;92;5;6;28092005_6_48;2009;5;19;0,3;V;0,2;V;0,3;V;0,3;V;0,3;V;0,6;V;0,7;V;0,7;V;0,5;V;0,4;V;0,3;V;0,3;V;0,3;V;0,3;V;0,3;V;0,3;V;0,3;V;0,3;V;0,2;V;0,3;V;0,3;V;0,3;V;0,3;V;0,4;V
28;92;5;7;28092005_7_8;2009;5;19;1,0;V;1,0;V;1,0;V;1,0;V;2,0;V;54,0;V;112,0;V;104,0;V;70,0;V;38,0;V;7,0;V;3,0;V;2,0;V;1,0;V;2,0;V;1,0;V;2,0;V;2,0;V;1,0;V;1,0;V;2,0;V;1,0;V;2,0;V;2,0;V
28;92;5;8;28092005_8_8;2009;5;19;22,0;V;15,0;V;12,0;V;8,0;V;33,0;V;76,0;V;108,0;V;106,0;V;92,0;V;69,0;V;31,0;V;14,0;V;4,0;V;2,0;V;2,0;V;2,0;V;4,0;V;4,0;V;6,0;V;23,0;V;61,0;V;37,0;V;39,0;V;45,0;V
28;92;5;10;28092005_10_49;2009;5;19;6,0;V;6,0;V;16,0;V;25,0;V;27,0;V;28,0;V;43,0;V;68,0;V;73,0;V;28,0;V;6,0;V;30,0;V;33,0;V;29,0;V;30,0;V;25,0;V;31,0;V;29,0;V;26,0;V;24,0;V;27,0;V;33,0;V;33,0;V;27,0;V
28;92;5;14;28092005_14_6;2009;5;19;53,0;V;56,0;V;56,0;V;55,0;V;31,0;V;4,0;V;4,0;V;9,0;V;16,0;V;35,0;V;72,0;V;94,0;V;114,0;V;118,0;V;121,0;V;119,0;V;116,0;V;111,0;V;103,0;V;78,0;V;40,0;V;52,0;V;46,0;V;39,0;V
28;102;1;1;28102001_1_38;2009;5;20;4,0;V;3,0;V;3,0;V;4,0;V;3,0;V;4,0;V;3,0;V;4,0;V;3,0;V;4,0;V;3,0;V;2,0;V;3,0;V;3,0;V;3,0;V;2,0;V;4,0;V;2,0;V;3,0;V;4,0;V;4,0;V;4,0;V;3,0;V;4,0;V
28;102;1;6;28102001_6_48;2009;5;20;0,4;V;0,4;V;0,3;V;0,3;V;0,3;V;0,3;V;0,3;V;0,3;V;0,3;V;0,3;V;0,3;V;0,3;V;0,3;V;0,3;V;0,2;V;0,2;V;0,3;V;0,3;V;0,3;V;0,3;V;0,3;V;0,3;V;0,3;V;0,3;V
